index,startIdx,endIdx,length
6584,23232566,23232622,56
6585,23233596,23233647,51
6586,23233647,23233697,50
6587,23233697,23233719,22
6588,23234097,23234118,21
6589,23234118,23234333,215
6590,23237191,23237283,92
6591,23237934,23237990,56
6592,23238621,23238963,342
6593,23238963,23239014,51
6594,23239064,23239086,22
6595,23239463,23239484,21
6596,23240804,23240811,7
6597,23242327,23242334,7
6598,23242594,23242643,49
6599,23243939,23244401,462
6600,23244401,23244496,95
6601,23244496,23244547,51
6602,23244547,23245211,664
6603,23245211,23245425,214
6604,23245425,23245840,415
6605,23245840,23245980,140
6606,23245980,23246029,49
6607,23246029,23247324,1295
6608,23247324,23247786,462
6609,23247786,23247881,95
6610,23247881,23247932,51
6611,23247932,23248596,664
6612,23248596,23248810,214
6613,23248810,23249225,415
6614,23249225,23249365,140
6615,23249365,23249414,49
6616,23249414,23250709,1295
6617,23250709,23251171,462
6618,23251171,23251266,95
6619,23251266,23251317,51
6620,23251317,23251981,664
6621,23251981,23252195,214
6622,23252195,23252610,415
6623,23252610,23252750,140
6624,23252750,23252799,49
6625,23254786,23254881,95
6626,23254881,23254932,51
6627,23255596,23255810,214
6628,23255810,23256225,415
6629,23256225,23256365,140
6630,23256365,23256414,49
6631,23257931,23258026,95
6632,23258026,23258077,51
6633,23258077,23258741,664
6634,23258741,23258955,214
6635,23260245,23260252,7
6636,23261056,23261164,108
6637,23261931,23261938,7
6638,23262337,23262439,102
6639,23266581,23266589,8
6640,23268349,23268354,5
6641,23273039,23273044,5
6642,23281884,23281998,114
6643,23282632,23282658,26
6644,23282658,23282693,35
6645,23282693,23282701,8
6646,23282701,23282806,105
6647,23285854,23285926,72
6648,23287322,23287476,154
6649,23287476,23287498,22
6650,23288245,23288268,23
6651,23288268,23288277,9
6652,23292353,23292458,105
6653,23292458,23292551,93
6654,23292551,23292569,18
6655,23292569,23292605,36
6656,23292605,23292715,110
6657,23292715,23293011,296
6658,23293011,23293033,22
6659,23293033,23293285,252
6660,23293774,23294351,577
6661,23294351,23294582,231
6662,23294582,23294596,14
6663,23294596,23294995,399
6664,23294995,23295086,91
6665,23295086,23295529,443
6666,23295529,23295712,183
6667,23295712,23295967,255
6668,23295967,23296080,113
6669,23296080,23296090,10
6670,23296090,23296369,279
6671,23296369,23296660,291
6672,23296660,23296851,191
6673,23296851,23296875,24
6674,23296875,23296979,104
6675,23296979,23297796,817
6676,23297796,23298154,358
6677,23298154,23298213,59
6678,23299928,23300305,377
6679,23300305,23300410,105
6680,23300410,23300503,93
6681,23300503,23300521,18
6682,23300521,23300557,36
6683,23300557,23300667,110
6684,23300963,23300985,22
6685,23300985,23301237,252
6686,23301726,23302303,577
6687,23302303,23302534,231
6688,23302534,23302548,14
6689,23302548,23302947,399
6690,23302947,23303038,91
6691,23303038,23303481,443
6692,23303481,23303664,183
6693,23303664,23303919,255
6694,23303919,23304032,113
6695,23304032,23304042,10
6696,23304042,23304321,279
6697,23304321,23304612,291
6698,23304612,23304803,191
6699,23304803,23304827,24
6700,23304827,23304931,104
6701,23304931,23305748,817
6702,23305748,23306106,358
6703,23306106,23306165,59
6704,23307881,23308258,377
6705,23308447,23308465,18
6706,23308465,23308501,36
6707,23308501,23308611,110
6708,23308611,23308907,296
6709,23308907,23308929,22
6710,23308929,23309181,252
6711,23310247,23310478,231
6712,23310478,23310492,14
6713,23310492,23310891,399
6714,23310891,23310982,91
6715,23311425,23311608,183
6716,23311608,23311863,255
6717,23311863,23311976,113
6718,23311976,23311986,10
6719,23312747,23312771,24
6720,23312771,23312875,104
6721,23313010,23313021,11
6722,23313995,23314353,358
6723,23314353,23314412,59
6724,23316828,23316944,116
6725,23317154,23317169,15
6726,23317169,23317268,99
6727,23317268,23317286,18
6728,23318099,23318120,21
6729,23318899,23318944,45
6730,23320057,23320147,90
6731,23320373,23320598,225
6732,23320598,23320825,227
6733,23322293,23322303,10
6734,23323064,23323088,24
6735,23323088,23323192,104
6736,23323327,23323338,11
6737,23324672,23324731,59
6738,23328757,23328774,17
6739,23330675,23330873,198
6740,23330873,23330891,18
6741,23330891,23330927,36
6742,23331333,23331355,22
6743,23334072,23334082,10
6744,23334843,23334867,24
6745,23334867,23334971,104
6746,23335106,23335117,11
6747,23336452,23336511,59
6748,23339046,23339162,116
6749,23339490,23339535,45
6750,23340658,23340748,90
6751,23340974,23341199,225
6752,23341199,23341426,227
6753,23344271,23344286,15
6754,23344496,23344505,9
6755,23345207,23345216,9
6756,23346271,23346316,45
6757,23346644,23346662,18
6758,23352162,23352278,116
6759,23352488,23352503,15
6760,23352503,23352602,99
6761,23352602,23352620,18
6762,23353451,23353472,21
6763,23355839,23355862,23
6764,23355862,23355909,47
6765,23355909,23355961,52
6766,23358875,23358880,5
6767,23360094,23360110,16
6768,23362310,23362333,23
6769,23362333,23362380,47
6770,23362380,23362432,52
6771,23363793,23363831,38
6772,23363831,23364058,227
6773,23364320,23364762,442
6774,23364762,23365263,501
6775,23365263,23365273,10
6776,23365273,23365503,230
6777,23365503,23365735,232
6778,23365735,23366102,367
6779,23366530,23366696,166
6780,23366696,23366854,158
6781,23366854,23366859,5
6782,23366859,23366866,7
6783,23366866,23366925,59
6784,23367142,23367151,9
6785,23367442,23367534,92
6786,23367832,23367840,8
6787,23367840,23367880,40
6788,23367880,23367888,8
6789,23369038,23369250,212
6790,23369250,23369342,92
6791,23371069,23371119,50
6792,23371119,23371141,22
6793,23371518,23371535,17
6794,23371535,23371750,215
6795,23372963,23373175,212
6796,23373898,23373954,56
6797,23375025,23375047,22
6798,23376190,23376215,25
6799,23379160,23379198,38
6800,23379198,23379425,227
6801,23379687,23380129,442
6802,23380129,23380630,501
6803,23380630,23380640,10
6804,23380640,23380870,230
6805,23380870,23381102,232
6806,23381102,23381469,367
6807,23381893,23382059,166
6808,23382059,23382217,158
6809,23382217,23382222,5
6810,23382222,23382229,7
6811,23382229,23382288,59
6812,23382505,23382514,9
6813,23382805,23382897,92
6814,23383195,23383203,8
6815,23383203,23383243,40
6816,23383243,23383251,8
6817,23384549,23384641,92
6818,23385292,23385348,56
6819,23385977,23386319,342
6820,23386319,23386370,51
6821,23386370,23386420,50
6822,23386420,23386442,22
6823,23386808,23386825,17
6824,23388218,23388565,347
6825,23389893,23389985,92
6826,23391594,23391645,51
6827,23391645,23391695,50
6828,23391695,23391717,22
6829,23392094,23392115,21
6830,23393508,23393855,347
6831,23396580,23396587,7
6832,23398678,23398761,83
6833,23400891,23400913,22
6834,23400913,23400920,7
6835,23401180,23401217,37
6836,23403697,23403909,212
6837,23403909,23404001,92
6838,23404652,23404708,56
6839,23405727,23405777,50
6840,23405777,23405799,22
6841,23406140,23406161,21
6842,23406161,23406376,215
6843,23408962,23409174,212
6844,23410946,23410997,51
6845,23410997,23411047,50
6846,23411047,23411069,22
6847,23411446,23411467,21
6848,23414293,23414385,92
6849,23416059,23416110,51
6850,23416150,23416172,22
6851,23416548,23416569,21
6852,23418154,23418161,7
6853,23418645,23418680,35
6854,23419166,23419183,17
6855,23421124,23421532,408
6856,23421532,23421664,132
6857,23421664,23421782,118
6858,23422682,23422689,7
6859,23422689,23422949,260
6860,23422949,23422998,49
6861,23422998,23423229,231
6862,23423229,23423264,35
6863,23423751,23423768,17
6864,23423768,23424193,425
6865,23424193,23424917,724
6866,23424917,23425162,245
6867,23425837,23426245,408
6868,23426245,23426377,132
6869,23426377,23426495,118
6870,23427395,23427402,7
6871,23427402,23427662,260
6872,23427662,23427711,49
6873,23427711,23427942,231
6874,23427942,23427977,35
6875,23428464,23428481,17
6876,23428481,23428906,425
6877,23428906,23429630,724
6878,23429630,23429875,245
6879,23432209,23432217,8
6880,23432217,23432252,35
6881,23432252,23432278,26
6882,23446989,23446997,8
6883,23448658,23448665,7
6884,23455870,23455984,114
6885,23456618,23456644,26
6886,23456644,23456679,35
6887,23456679,23456687,8
6888,23456687,23456792,105
6889,23459118,23459125,7
6890,23461930,23462056,126
6891,23462056,23462284,228
6892,23462284,23462446,162
6893,23462446,23462528,82
6894,23462528,23462908,380
6895,23462908,23463223,315
6896,23463223,23463704,481
6897,23465238,23465624,386
6898,23468821,23468893,72
6899,23470250,23470404,154
6900,23470404,23470426,22
6901,23471165,23471188,23
6902,23471188,23471197,9
6903,23472722,23472824,102
6904,23474037,23474248,211
6905,23474248,23474939,691
6906,23474939,23475058,119
6907,23475058,23475357,299
6908,23475357,23475525,168
6909,23475525,23475963,438
6910,23475963,23475986,23
6911,23475986,23476409,423
6912,23476554,23477436,882
6913,23477436,23478954,1518
6914,23478954,23479614,660
6915,23479614,23481040,1426
6916,23481040,23481100,60
6917,23481100,23481112,12
6918,23481112,23481141,29
6919,23481141,23481796,655
6920,23481796,23482182,386
6921,23482182,23482386,204
6922,23482386,23482429,43
6923,23482429,23482733,304
6924,23482733,23483501,768
6925,23483501,23483935,434
6926,23483935,23483957,22
6927,23483957,23484007,50
6928,23484007,23484058,51
6929,23484058,23484400,342
6930,23484400,23485029,629
6931,23485029,23485085,56
6932,23485702,23485913,211
6933,23486604,23486723,119
6934,23489561,23489759,198
6935,23489759,23489777,18
6936,23489777,23489813,36
6937,23490219,23490241,22
6938,23492090,23492104,14
6939,23493612,23493622,10
6940,23494383,23494407,24
6941,23494407,23494511,104
6942,23495627,23495686,59
6943,23506232,23506478,246
6944,23511151,23511585,434
6945,23511585,23511607,22
6946,23511607,23511657,50
6947,23511657,23511708,51
6948,23512695,23512906,211
6949,23512906,23513597,691
6950,23513597,23513716,119
6951,23513716,23514015,299
6952,23514015,23514183,168
6953,23514183,23514621,438
6954,23514621,23514644,23
6955,23514644,23515067,423
6956,23515212,23516094,882
6957,23516094,23517612,1518
6958,23517612,23518272,660
6959,23518272,23519698,1426
6960,23519698,23519758,60
6961,23519758,23519770,12
6962,23519770,23519799,29
6963,23519799,23520454,655
6964,23520454,23520840,386
6965,23520840,23521044,204
6966,23521044,23521087,43
6967,23521087,23521391,304
6968,23521391,23522159,768
6969,23522159,23522593,434
6970,23522593,23522615,22
6971,23522615,23522665,50
6972,23522665,23522716,51
6973,23522716,23523058,342
6974,23523058,23523687,629
6975,23523687,23523743,56
6976,23525196,23525315,119
6977,23527209,23527231,22
6978,23527281,23527332,51
6979,23528303,23528359,56
6980,481,870,389
6981,7065,7738,673
6982,7738,8066,328
6983,8066,8678,612
6984,8678,11246,2568
6985,67134,67807,673
6986,67807,68135,328
6987,68135,68747,612
6988,68747,71315,2568
6989,74130,74519,389
6990,97519,99631,2112
6991,103485,105597,2112
6992,300762,301576,814
6993,425436,425445,9
6994,1035300,1036114,814
6995,1362586,1362684,98
6996,1438821,1438932,111
6997,1438932,1439043,111
6998,1439043,1439154,111
6999,1439154,1439265,111
7000,1443150,1443261,111
7001,1443483,1443594,111
7002,1520126,1520157,31
7003,1957497,1957573,76
7004,1957573,1959798,2225
7005,1959798,1960029,231
7006,3078641,3080670,2029
7007,3991841,3992655,814
7008,4421853,4421862,9
7009,5204704,5204710,6
7010,5428475,5428482,7
7011,5730779,5730877,98
7012,6312294,6312300,6
7013,6396243,6396341,98
7014,6607887,6608390,503
7015,7264254,7264260,6
7016,7340997,7341005,8
7017,9502538,9502545,7
7018,10064140,10064146,6
7019,10064146,10064152,6
7020,10140064,10140878,814
7021,10319292,10319303,11
7022,10807817,10807828,11
7023,10818714,10818723,9
7024,11050512,11050520,8
7025,11314668,11314744,76
7026,11314744,11316969,2225
7027,11316969,11317200,231
7028,11739892,11740283,391
7029,11740283,11740383,100
7030,11740383,11741254,871
7031,11741254,11742556,1302
7032,11742556,11742646,90
7033,11753160,11753551,391
7034,11753551,11753651,100
7035,11753651,11754522,871
7036,11754522,11755824,1302
7037,11755824,11755914,90
7038,11984334,11984341,7
7039,12066300,12066306,6
7040,12710134,12710142,8
7041,14639351,14640374,1023
7042,14779370,14779468,98
7043,15938663,15938669,6
7044,16218519,16218526,7
7045,16349992,16349999,7
7046,16856739,16856747,8
7047,17183584,17183591,7
7048,17623019,17623027,8
7049,17992141,17992148,7
7050,18432505,18434534,2029
7051,19061744,19061842,98
7052,19138402,19139216,814
7053,19919398,19920539,1141
7054,19952571,19953712,1141
7055,19957305,19958446,1141
7056,20290806,20296304,5498
7057,20296304,20298404,2100
7058,20300713,20306211,5498
7059,20306211,20308311,2100
7060,20959871,20960894,1023
7061,21147468,21148345,877
7062,21158687,21159564,877
7063,21609390,21610792,1402
7064,21610792,21612702,1910
7065,21615482,21616884,1402
7066,21616884,21618794,1910
7067,21646070,21646884,814
7068,21650205,21650281,76
7069,21652506,21652737,231
7070,21675355,21675453,98
7071,21778418,21778453,35
7072,21815644,21816300,656
7073,21825140,21826272,1132
7074,21826272,21827811,1539
7075,21833971,21835510,1539
7076,21835510,21835762,252
7077,21852521,21852773,252
7078,21852773,21853905,1132
7079,21862257,21862313,56
7080,21862313,21862401,88
7081,21862401,21862544,143
7082,21862544,21862648,104
7083,21885270,21886674,1404
7084,21886674,21886730,56
7085,21886730,21886818,88
7086,21886818,21886961,143
7087,21886961,21887065,104
7088,21913661,21913759,98
7089,21924908,21924943,35
7090,21985343,21985999,656
7091,21991979,21993383,1404
7092,21993383,21993439,56
7093,21993439,21993527,88
7094,21993813,21993917,104
7095,21993917,21993991,74
7096,22013163,22013198,35
7097,22019118,22019153,35
7098,22022405,22022496,91
7099,22048285,22048320,35
7100,22055545,22055580,35
7101,22058833,22058924,91
7102,22084488,22084523,35
7103,22139369,22139460,91
7104,22149691,22150618,927
7105,22154744,22155671,927
7106,22179407,22180270,863
7107,22184291,22185154,863
7108,22215157,22216515,1358
7109,22224356,22225714,1358
7110,22228477,22229363,886
7111,22233472,22234358,886
7112,22376093,22377981,1888
7113,22377981,22378051,70
7114,22379273,22381161,1888
7115,22381161,22381231,70
7116,22390170,22391026,856
7117,22395466,22396322,856
7118,22567021,22567052,31
7119,22912577,22913080,503
7120,23111843,23112494,651
7121,23112494,23114189,1695
7122,23114189,23115321,1132
7123,23115321,23116534,1213
7124,23116534,23117728,1194
7125,23117728,23118379,651
7126,23120077,23121209,1132
7127,23122423,23123617,1194
7128,23123617,23124268,651
7129,23124268,23125963,1695
7130,23125963,23127095,1132
7131,23127095,23128308,1213
7132,23128308,23129502,1194
7133,23129502,23130153,651
7134,23130153,23131848,1695
7135,23131848,23132980,1132
7136,23132980,23134193,1213
7137,23134193,23135387,1194
7138,23135387,23136038,651
7139,23136038,23137733,1695
7140,23137733,23138865,1132
7141,23138865,23140078,1213
7142,23140078,23141272,1194
7143,23141272,23141923,651
7144,23143621,23144753,1132
7145,23144753,23145966,1213
7146,23147160,23147811,651
7147,23149493,23150625,1132
7148,23200146,23200155,9
7149,23293896,23298498,4602
7150,23301848,23306450,4602
7151,23478270,23478346,76
7152,23478346,23480562,2216
7153,23480562,23480986,424
7154,23480986,23483266,2280
7155,23507295,23507383,88
7156,23507383,23507526,143
7157,23507526,23507630,104
7158,23507630,23507704,74
7159,23516928,23517004,76
7160,23517004,23519220,2216
7161,23519220,23519644,424
7162,23519644,23521924,2280
